id,id_out,time
14,28,332560
5,7,332560
53,63,332560
1,71,332560
13,29,332560
37,73,332560
7,24,332560
7,13,332560
7,29,332580
5,29,332580
14,28,332580
7,21,332580
5,7,332580
53,63,332580
37,73,332580
13,64,332580
7,24,332580
13,24,332600
7,63,332600
7,21,332600
1,71,332600
37,73,332600
7,63,332620
7,37,332620
7,21,332620
5,7,332620
53,63,332620
6,29,332620
1,71,332620
37,73,332620
5,21,332620
37,63,332640
7,63,332640
7,37,332640
14,15,332640
5,7,332640
6,29,332640
1,71,332640
37,73,332640
37,63,332660
7,37,332660
7,21,332660
5,7,332660
6,29,332660
1,71,332660
5,21,332660
7,29,332680
13,24,332680
21,29,332680
14,15,332680
1,71,332680
7,29,332700
13,24,332700
37,63,332700
21,29,332700
14,15,332700
53,63,332700
1,71,332700
7,29,332720
13,24,332720
37,63,332720
21,29,332720
14,15,332720
53,63,332720
1,71,332720
37,53,332720
13,64,332720
13,24,332740
21,29,332740
1,71,332740
7,29,332760
14,15,332760
1,71,332760
13,64,332760
5,21,332760
7,29,332780
13,24,332780
21,29,332780
7,63,332780
7,21,332780
1,71,332780
13,64,332780
7,29,332800
7,21,332800
1,71,332800
7,29,332820
13,24,332820
37,63,332820
21,29,332820
7,21,332820
14,15,332820
1,71,332820
13,64,332820
7,29,332840
37,63,332840
21,29,332840
1,71,332840
7,29,332860
5,29,332860
37,63,332860
21,29,332860
5,7,332860
1,71,332860
7,29,332880
37,63,332880
21,29,332880
7,21,332880
5,7,332880
1,71,332880
37,53,332880
5,21,332880
7,29,332900
13,24,332900
37,63,332900
21,29,332900
14,15,332900
5,7,332900
1,71,332900
37,53,332900
5,21,332900
5,29,332920
13,24,332920
37,63,332920
14,15,332920
7,60,332920
1,71,332920
37,53,332920
5,21,332920
13,24,332940
21,29,332940
5,42,332940
1,71,332940
37,53,332940
37,63,332960
7,60,332960
5,42,332960
1,71,332960
5,29,332980
37,63,332980
7,60,332980
7,29,333000
37,63,333000
37,63,333020
7,29,333040
37,63,333040
29,63,333040
7,60,333040
13,24,333060
37,63,333060
7,60,333060
13,24,333080
37,63,333080
29,60,333080
7,60,333080
7,29,333100
37,63,333100
29,60,333100
7,60,333100
7,29,333120
37,63,333120
29,60,333120
7,60,333120
5,42,333120
7,29,333140
13,24,333140
37,63,333140
5,42,333140
13,24,333160
37,63,333160
7,60,333160
7,29,333180
37,63,333180
29,60,333180
7,60,333180
5,42,333180
7,29,333200
13,24,333200
37,63,333200
29,60,333200
7,60,333200
5,42,333200
7,29,333220
13,24,333220
37,63,333220
29,60,333220
7,60,333220
5,42,333220
63,73,333220
7,29,333240
37,63,333240
29,60,333240
5,42,333240
63,73,333240
7,29,333260
13,24,333260
29,60,333260
7,60,333260
5,42,333260
37,73,333260
7,29,333280
13,24,333280
37,63,333280
29,60,333280
7,60,333280
63,73,333280
37,73,333280
7,29,333300
13,24,333300
37,63,333300
29,60,333300
7,60,333300
63,73,333300
37,73,333300
7,29,333320
37,63,333320
29,60,333320
7,60,333320
5,42,333320
1,71,333320
63,73,333320
37,73,333320
7,29,333340
29,60,333340
7,60,333340
5,42,333340
1,71,333340
7,29,333360
13,24,333360
29,60,333360
7,60,333360
5,42,333360
7,29,333380
29,60,333380
7,60,333380
5,42,333380
7,29,333400
13,24,333400
29,60,333400
7,60,333400
5,42,333400
7,29,333420
13,24,333420
7,60,333420
5,42,333420
37,73,333420
7,29,333440
13,24,333440
29,60,333440
7,60,333440
5,42,333440
37,73,333440
7,29,333460
13,24,333460
29,63,333460
7,63,333460
29,60,333460
7,60,333460
5,42,333460
7,29,333480
13,24,333480
29,63,333480
7,63,333480
29,60,333480
7,60,333480
5,42,333480
7,29,333500
60,63,333500
29,63,333500
7,63,333500
29,60,333500
7,60,333500
5,42,333500
7,29,333520
13,24,333520
7,63,333520
7,60,333520
5,42,333520
7,29,333540
13,24,333540
29,60,333540
7,60,333540
5,42,333540
7,29,333560
29,60,333560
7,60,333560
5,42,333560
1,71,333560
7,29,333580
29,60,333580
7,60,333580
5,42,333580
7,29,333600
13,24,333600
37,63,333600
29,60,333600
7,60,333600
5,42,333600
1,71,333600
7,29,333620
13,24,333620
37,63,333620
29,60,333620
7,60,333620
5,42,333620
1,71,333620
7,29,333640
13,24,333640
37,63,333640
29,60,333640
5,42,333640
1,71,333640
7,29,333660
13,24,333660
37,63,333660
29,60,333660
7,60,333660
5,42,333660
1,71,333660
7,29,333680
13,24,333680
37,63,333680
7,60,333680
5,42,333680
7,29,333700
37,63,333700
29,60,333700
7,60,333700
7,29,333720
29,60,333720
7,60,333720
7,29,333740
1,71,333740
7,29,333760
37,63,333760
29,60,333760
7,60,333760
13,37,333760
5,42,333760
1,71,333760
13,63,333760
7,29,333780
24,56,333780
24,26,333780
14,15,333780
29,60,333780
7,29,333800
24,56,333800
24,26,333800
29,60,333800
7,60,333800
7,29,333820
13,51,333820
24,56,333820
24,26,333820
6,63,333820
29,60,333820
7,60,333820
15,65,333820
7,29,333840
6,63,333840
7,60,333840
7,29,333860
6,63,333860
29,60,333860
7,60,333860
7,29,333880
6,14,333880
15,35,333880
9,35,333880
29,60,333880
7,60,333880
5,42,333880
9,15,333880
7,29,333900
6,14,333900
24,26,333900
15,35,333900
29,60,333900
9,15,333900
13,14,333920
24,26,333920
15,35,333920
6,13,333920
9,15,333920
60,63,333940
6,14,333940
13,14,333940
24,26,333940
15,35,333940
29,60,333940
6,13,333940
7,29,333960
6,14,333960
13,14,333960
29,63,333960
9,35,333960
6,13,333960
5,42,333960
14,24,333960
6,14,333980
13,24,333980
13,14,333980
14,15,333980
7,60,333980
13,15,333980
14,24,333980
13,24,334000
13,14,334000
15,63,334000
29,60,334000
7,60,334000
5,42,334000
6,24,334020
13,24,334020
15,63,334020
9,35,334020
29,60,334020
7,60,334020
7,29,334040
13,24,334040
7,60,334040
5,42,334040
13,24,334060
7,60,334060
13,15,334060
13,24,334080
53,63,334080
6,15,334080
5,42,334080
13,24,334100
37,63,334100
15,63,334100
7,63,334100
6,15,334100
5,42,334100
1,71,334100
15,37,334100
7,29,334120
13,24,334120
37,63,334120
15,63,334120
7,60,334120
1,71,334120
35,63,334140
37,63,334140
7,60,334140
1,71,334140
7,60,334160
37,63,334180
7,60,334180
1,71,334180
37,63,334200
7,60,334200
26,56,334200
1,71,334200
37,63,334220
7,60,334220
37,39,334220
26,56,334220
7,29,334240
13,24,334240
37,63,334240
29,60,334240
7,60,334240
26,56,334240
7,29,334260
13,24,334260
37,63,334260
7,60,334260
37,39,334260
26,56,334260
7,29,334280
29,60,334280
37,39,334280
39,63,334300
13,24,334300
39,63,334320
37,63,334320
29,60,334320
37,39,334320
13,24,334340
37,63,334340
7,21,334340
5,7,334340
29,60,334340
39,63,334360
13,24,334360
37,63,334360
37,39,334360
5,6,334360
39,63,334380
13,24,334380
29,60,334380
1,71,334380
39,63,334400
13,24,334400
29,60,334400
1,71,334400
39,63,334420
13,24,334420
37,63,334420
5,24,334420
7,60,334420
37,39,334420
7,29,334440
11,24,334440
13,24,334440
37,63,334440
11,13,334440
37,39,334440
7,29,334460
13,24,334460
37,39,334460
6,13,334460
13,64,334460
7,29,334480
48,63,334480
13,24,334480
7,29,334500
48,63,334500
13,24,334500
5,15,334500
37,39,334500
7,29,334520
39,63,334520
48,63,334520
13,24,334520
37,63,334520
6,15,334520
13,24,334540
37,63,334540
5,56,334540
7,29,334560
13,24,334560
37,63,334560
5,56,334560
1,71,334560
48,63,334580
13,24,334580
37,63,334580
13,35,334580
15,63,334600
15,37,334600
13,24,334620
15,63,334620
1,71,334620
15,37,334620
13,24,334640
37,63,334640
4,7,334640
13,24,334660
37,63,334660
1,71,334660
13,24,334680
37,63,334680
24,55,334680
13,55,334680
13,24,334700
37,63,334700
15,26,334700
6,37,334720
13,24,334720
6,63,334720
13,35,334720
7,29,334740
6,64,334740
13,24,334740
37,63,334740
7,29,334760
6,64,334760
13,24,334760
15,26,334760
15,75,334760
7,29,334780
6,64,334780
37,63,334780
15,26,334780
7,29,334800
37,63,334800
15,26,334800
7,29,334820
24,55,334820
15,26,334820
1,71,334820
15,75,334820
37,63,334840
24,55,334840
1,71,334840
13,63,334840
35,55,334840
37,63,334860
1,71,334860
13,63,334860
37,63,334880
1,71,334880
13,24,334900
37,63,334900
13,37,334900
5,56,334900
1,71,334900
15,75,334900
6,63,334920
5,56,334920
1,71,334920
13,63,334920
13,24,334940
37,63,334940
9,35,334940
6,13,334940
5,21,334940
7,29,334960
37,63,334960
4,26,334960
5,56,334960
4,6,334980
37,63,334980
4,26,334980
15,75,335000
37,63,335020
29,60,335020
1,71,335020
15,75,335020
5,21,335020
15,75,335040
13,24,335060
13,24,335080
37,63,335080
13,24,335100
37,63,335100
11,13,335100
29,63,335100
11,13,335120
29,63,335120
11,29,335140
37,63,335140
29,63,335140
11,63,335140
37,63,335160
13,21,335180
37,63,335180
11,14,335180
24,64,335180
13,24,335200
37,63,335200
11,14,335200
15,29,335220
11,14,335220
5,21,335220
6,11,335240
5,26,335240
11,14,335240
5,21,335240
5,29,335260
6,14,335260
13,24,335260
21,29,335260
15,35,335260
11,14,335260
13,24,335280
13,54,335280
21,29,335280
4,15,335280
11,14,335280
5,21,335280
5,29,335300
13,24,335300
21,29,335300
11,35,335300
5,29,335320
6,14,335320
13,24,335320
9,11,335320
5,29,335340
6,14,335340
37,63,335340
9,11,335340
5,29,335360
13,24,335360
37,63,335360
13,24,335380
37,63,335380
11,35,335380
9,11,335380
6,14,335400
37,63,335400
29,45,335400
6,14,335420
37,63,335420
29,45,335420
11,26,335420
11,14,335420
6,11,335440
37,63,335440
7,35,335440
11,26,335440
6,63,335440
11,14,335440
14,26,335440
11,14,335460
11,13,335480
29,45,335480
13,14,335480
11,14,335480
39,63,335500
37,48,335500
37,63,335500
39,63,335520
37,63,335520
37,39,335520
11,14,335520
37,63,335540
11,14,335540
9,60,335540
13,24,335560
37,63,335560
29,45,335560
11,14,335560
9,60,335560
13,24,335580
29,45,335580
11,14,335580
37,63,335600
29,45,335600
9,60,335600
13,24,335620
37,63,335620
29,45,335620
6,64,335640
13,24,335640
37,63,335640
11,14,335640
39,63,335660
13,24,335660
37,63,335660
11,14,335660
13,24,335680
37,63,335680
11,14,335680
45,53,335680
13,24,335700
37,63,335700
21,29,335700
37,39,335700
11,14,335700
13,24,335720
37,63,335720
29,45,335720
11,14,335720
37,63,335740
29,45,335740
11,14,335740
37,63,335760
29,45,335760
7,26,335760
45,53,335760
29,45,335780
45,53,335780
29,45,335800
1,71,335800
45,53,335800
9,60,335800
37,63,335820
29,45,335820
1,71,335820
37,63,335840
29,45,335840
21,45,335840
9,60,335840
37,63,335860
29,45,335860
1,71,335860
7,29,335880
15,46,335880
37,63,335880
7,15,335880
1,71,335880
15,46,335900
37,63,335900
15,46,335920
37,63,335920
29,45,335920
21,45,335920
1,71,335920
15,46,335940
13,24,335940
37,63,335940
29,45,335940
21,45,335940
1,71,335940
9,60,335940
15,46,335960
37,63,335960
21,45,335960
15,46,335980
37,63,335980
21,29,335980
29,45,335980
21,45,335980
1,71,335980
35,56,335980
15,46,336000
37,63,336000
29,45,336000
21,45,336000
5,11,336000
1,71,336000
35,56,336000
37,63,336020
29,45,336020
21,45,336020
5,11,336020
1,71,336020
9,60,336020
20,71,336040
37,63,336040
5,11,336040
1,71,336040
20,71,336060
37,63,336060
29,45,336060
1,64,336060
20,64,336060
37,63,336080
29,45,336080
1,5,336080
1,64,336080
5,64,336080
21,45,336080
37,63,336100
21,45,336100
1,71,336100
6,11,336120
37,63,336120
29,45,336120
11,15,336120
21,45,336120
1,71,336120
11,64,336120
13,24,336140
37,63,336140
21,29,336140
13,24,336160
37,63,336160
7,35,336160
1,11,336160
37,39,336160
1,20,336160
37,63,336180
1,11,336180
37,39,336180
1,71,336180
11,71,336180
13,24,336200
20,71,336200
21,29,336200
15,35,336200
1,11,336200
37,39,336200
1,71,336200
11,71,336200
13,24,336220
7,35,336220
21,29,336220
37,39,336220
1,71,336220
1,7,336220
11,63,336220
9,60,336220
7,29,336240
13,24,336240
29,35,336240
7,35,336240
21,29,336240
7,21,336240
21,45,336240
37,39,336240
7,15,336240
7,45,336240
11,63,336240
13,24,336260
15,35,336260
37,39,336260
7,45,336260
45,53,336260
11,63,336260
13,24,336280
20,71,336280
37,63,336280
15,35,336280
37,39,336280
7,45,336280
6,35,336280
11,63,336280
9,60,336280
39,63,336300
13,24,336300
37,63,336300
20,29,336300
11,65,336300
7,45,336300
9,60,336300
39,63,336320
13,24,336320
37,63,336320
21,29,336320
20,29,336320
37,39,336320
7,45,336320
7,29,336340
13,24,336340
37,39,336340
7,45,336340
1,71,336340
9,60,336340
37,63,336360
11,35,336360
37,39,336360
21,71,336360
7,45,336360
6,11,336380
13,24,336380
37,63,336380
29,45,336380
7,45,336380
7,29,336400
6,11,336400
13,24,336400
37,63,336400
37,39,336400
7,45,336400
13,24,336420
37,63,336420
29,35,336420
6,71,336420
37,39,336420
7,45,336420
15,65,336420
37,63,336440
20,29,336440
6,29,336440
7,45,336440
37,63,336460
9,37,336460
9,63,336460
7,45,336460
37,63,336480
21,29,336480
7,45,336480
11,37,336480
11,63,336480
15,65,336480
11,29,336500
6,37,336500
11,21,336500
20,71,336500
37,63,336500
21,29,336500
11,65,336500
11,15,336500
7,45,336500
15,65,336500
6,37,336520
37,63,336520
29,45,336520
7,45,336520
15,65,336520
7,29,336540
7,53,336540
7,45,336540
15,65,336540
7,29,336560
20,71,336560
15,65,336560
37,63,336580
29,45,336580
7,29,336600
20,71,336600
37,63,336600
20,71,336620
37,63,336620
20,71,336640
37,63,336640
29,45,336640
9,11,336640
7,29,336660
65,75,336660
20,71,336660
37,63,336660
35,65,336660
7,45,336660
9,11,336660
7,29,336680
11,24,336680
65,75,336680
37,63,336680
35,65,336680
11,37,336680
11,63,336680
13,63,336680
7,29,336700
65,75,336700
20,71,336700
37,63,336700
35,65,336700
37,64,336700
65,75,336720
20,71,336720
35,65,336720
7,60,336720
63,64,336720
13,24,336740
65,75,336740
37,63,336740
7,60,336740
37,64,336740
63,64,336740
37,63,336760
29,45,336760
63,64,336760
7,29,336780
13,21,336780
37,63,336780
7,60,336780
7,29,336800
13,24,336800
37,63,336800
21,24,336800
7,60,336800
7,29,336820
37,63,336820
21,24,336820
7,60,336820
37,64,336820
1,71,336820
37,63,336840
21,26,336840
1,71,336840
7,29,336860
65,75,336860
37,63,336860
7,73,336860
24,29,336860
7,29,336880
13,24,336880
65,75,336880
7,73,336880
1,71,336880
24,29,336880
7,29,336900
65,75,336900
37,63,336900
1,71,336900
7,29,336920
4,29,336920
37,63,336920
35,65,336920
1,71,336920
7,29,336940
37,63,336940
21,29,336940
35,65,336940
7,21,336940
1,71,336940
5,74,336940
7,29,336960
21,29,336960
35,65,336960
7,21,336960
7,29,336980
35,75,336980
65,75,336980
35,65,336980
7,21,336980
7,29,337000
37,63,337000
13,35,337000
7,73,337020
15,35,337020
29,73,337020
7,29,337040
13,24,337040
37,63,337040
7,73,337040
15,35,337040
29,73,337040
7,29,337060
7,73,337060
15,35,337060
29,73,337060
7,73,337080
15,35,337080
5,74,337080
15,65,337080
15,35,337100
26,29,337100
13,24,337120
7,73,337120
1,71,337120
15,65,337120
24,29,337120
26,29,337120
7,73,337140
15,35,337140
1,71,337140
15,65,337140
24,29,337140
26,29,337140
5,29,337160
35,65,337160
15,35,337160
5,24,337160
9,65,337160
5,74,337160
15,65,337160
24,29,337160
26,29,337160
15,35,337180
9,65,337180
9,65,337200
9,15,337200
7,29,337220
13,24,337220
37,63,337220
7,73,337220
15,35,337220
21,72,337220
9,65,337220
7,29,337240
37,63,337240
9,65,337240
7,29,337260
13,24,337260
37,63,337260
7,73,337260
15,35,337260
9,65,337260
29,73,337260
7,29,337280
37,63,337280
7,73,337280
35,65,337280
15,35,337280
29,73,337280
15,65,337280
7,29,337300
7,73,337300
21,72,337300
5,74,337320
9,15,337320
37,63,337340
29,73,337340
9,15,337340
5,21,337340
7,29,337360
37,63,337360
7,73,337360
9,15,337360
7,29,337380
37,63,337380
7,73,337380
15,35,337380
9,15,337380
13,24,337400
29,73,337400
15,65,337400
13,24,337420
37,63,337420
7,73,337420
35,65,337420
15,65,337420
7,29,337440
13,24,337440
37,63,337440
15,35,337440
9,15,337440
15,65,337440
7,29,337460
7,73,337460
15,35,337460
21,75,337460
29,73,337460
9,15,337460
15,65,337460
7,29,337480
7,73,337480
21,26,337480
35,65,337480
15,35,337480
21,75,337480
9,65,337480
29,73,337480
9,15,337480
15,65,337480
37,63,337500
7,73,337500
21,26,337500
21,75,337500
9,65,337500
15,65,337500
7,73,337520
15,65,337520
13,24,337540
7,73,337540
9,65,337540
15,65,337540
13,24,337560
7,73,337560
35,65,337560
5,64,337560
15,65,337560
7,73,337580
35,65,337580
9,65,337580
9,15,337580
15,65,337580
7,73,337600
35,65,337600
15,35,337600
6,63,337600
21,75,337600
9,65,337600
9,15,337600
15,65,337600
5,29,337620
37,63,337620
7,73,337620
21,26,337620
35,65,337620
15,35,337620
9,35,337620
9,15,337620
15,65,337620
5,29,337640
37,63,337640
7,73,337640
35,65,337640
21,75,337640
1,71,337640
9,15,337640
15,65,337640
37,63,337660
7,73,337660
21,26,337660
35,65,337660
15,35,337660
21,75,337660
9,15,337660
15,65,337660
7,29,337680
37,63,337680
7,73,337680
15,35,337680
9,35,337680
9,65,337680
7,29,337700
13,24,337700
37,63,337700
7,73,337700
9,65,337700
7,29,337720
15,42,337720
13,24,337720
26,75,337720
5,63,337720
9,65,337720
29,73,337720
7,29,337740
6,24,337740
15,42,337740
26,75,337740
9,65,337740
7,29,337760
6,24,337760
15,42,337760
21,26,337760
9,65,337760
7,29,337780
6,24,337780
15,42,337780
9,65,337780
7,29,337800
15,42,337800
9,65,337800
7,29,337820
21,75,337820
9,65,337820
7,29,337840
6,24,337840
13,24,337840
21,26,337840
7,29,337860
6,24,337860
53,65,337860
21,26,337860
21,75,337860
6,13,337860
9,65,337860
7,29,337880
13,24,337880
53,65,337880
21,26,337880
21,75,337880
18,35,337880
9,65,337880
7,29,337900
9,53,337900
53,65,337900
21,26,337900
21,75,337900
9,65,337900
28,63,337900
7,29,337920
9,53,337920
21,75,337920
28,63,337920
7,29,337940
9,53,337940
53,65,337940
6,63,337940
21,75,337940
1,71,337940
28,63,337940
7,29,337960
9,53,337960
6,63,337960
1,71,337960
9,65,337960
7,29,337980
9,53,337980
53,65,337980
21,26,337980
7,29,338000
13,24,338000
9,53,338000
53,65,338000
9,65,338000
13,24,338020
37,63,338020
9,53,338020
53,65,338020
21,28,338020
9,65,338020
7,54,338040
37,63,338040
9,53,338040
53,65,338040
15,28,338040
6,63,338040
9,65,338040
37,63,338060
9,53,338060
53,65,338060
15,28,338060
35,65,338060
9,65,338060
7,29,338080
37,63,338080
9,53,338080
15,28,338080
20,21,338080
9,65,338080
7,29,338100
37,63,338100
9,53,338100
15,28,338100
20,28,338100
1,71,338100
9,65,338100
7,29,338120
9,53,338120
53,65,338120
21,26,338120
9,35,338120
9,65,338120
7,29,338140
21,24,338140
1,20,338140
7,29,338160
37,63,338160
53,65,338160
15,20,338160
21,26,338160
15,71,338160
51,71,338160
1,20,338160
24,28,338160
1,15,338160
37,63,338180
15,20,338180
15,71,338180
20,51,338180
1,71,338180
7,29,338200
53,65,338200
35,53,338200
24,26,338200
15,20,338200
7,21,338200
21,71,338200
15,21,338200
9,65,338200
21,51,338200
1,21,338200
37,63,338220
35,53,338220
24,26,338220
15,20,338220
15,71,338220
51,71,338220
29,73,338220
37,63,338240
24,26,338240
29,63,338240
15,20,338240
7,37,338240
21,26,338240
21,24,338240
15,71,338240
51,71,338240
29,73,338240
7,29,338260
29,37,338260
13,24,338260
37,63,338260
7,73,338260
53,65,338260
24,26,338260
15,20,338260
15,71,338260
35,37,338260
1,71,338260
37,65,338260
13,29,338260
24,29,338260
7,24,338260
7,13,338260
7,29,338280
5,29,338280
35,63,338280
13,24,338280
37,63,338280
7,73,338280
15,71,338280
15,51,338280
13,29,338280
5,13,338280
1,15,338280
13,63,338280
63,65,338280
7,13,338280
5,29,338300
13,24,338300
37,63,338300
7,73,338300
15,20,338300
15,71,338300
15,51,338300
21,75,338300
6,13,338300
37,65,338300
13,29,338300
6,35,338300
24,29,338300
24,37,338300
7,29,338320
13,24,338320
37,63,338320
53,65,338320
15,20,338320
5,24,338320
53,63,338320
21,75,338320
37,65,338320
13,29,338320
63,65,338320
24,29,338320
7,24,338320
7,13,338320
7,29,338340
13,24,338340
37,63,338340
53,65,338340
15,20,338340
15,51,338340
53,63,338340
37,65,338340
13,29,338340
63,65,338340
24,29,338340
45,63,338340
7,24,338340
7,13,338340
7,29,338360
13,24,338360
37,63,338360
15,20,338360
21,26,338360
15,71,338360
15,51,338360
53,63,338360
7,28,338360
9,28,338360
24,28,338360
37,65,338360
13,29,338360
63,65,338360
7,13,338360
7,29,338380
37,63,338380
53,65,338380
15,20,338380
21,26,338380
15,51,338380
53,63,338380
6,29,338380
6,13,338380
37,65,338380
13,29,338380
63,65,338380
7,13,338380
7,29,338400
37,63,338400
53,65,338400
21,26,338400
53,63,338400
6,29,338400
51,71,338400
6,13,338400
37,65,338400
13,29,338400
24,29,338400
7,24,338400
7,13,338400
9,29,338420
37,63,338420
9,24,338420
53,65,338420
13,45,338420
21,26,338420
5,24,338420
5,7,338420
53,63,338420
37,65,338420
13,29,338420
7,9,338420
63,65,338420
24,29,338420
45,63,338420
7,29,338440
6,45,338440
37,63,338440
53,65,338440
13,45,338440
21,26,338440
5,24,338440
5,7,338440
53,63,338440
7,15,338440
6,13,338440
37,65,338440
63,65,338440
24,29,338440
7,24,338440
7,29,338460
6,45,338460
37,63,338460
13,45,338460
7,21,338460
53,63,338460
51,71,338460
6,13,338460
24,29,338460
37,53,338460
7,24,338460
7,29,338480
6,45,338480
20,71,338480
37,63,338480
13,45,338480
15,63,338480
15,35,338480
20,51,338480
51,71,338480
6,13,338480
9,21,338480
24,29,338480
7,24,338480
29,37,338500
24,35,338500
37,63,338500
29,35,338500
21,29,338500
29,63,338500
20,51,338500
51,71,338500
21,35,338500
7,45,338500
1,71,338500
7,24,338500
29,37,338520
37,63,338520
7,35,338520
29,63,338520
7,63,338520
7,21,338520
21,45,338520
20,51,338520
21,35,338520
6,13,338520
7,45,338520
45,63,338520
26,37,338540
37,63,338540
24,45,338540
20,51,338540
7,45,338540
45,63,338540
7,24,338540
37,63,338560
45,64,338560
20,51,338560
7,45,338560
5,13,338560
7,24,338560
13,24,338580
37,63,338580
13,45,338580
45,64,338580
13,26,338580
7,45,338580
7,24,338580
7,13,338580
7,29,338600
13,24,338600
37,63,338600
35,64,338600
13,45,338600
7,26,338600
7,45,338600
13,29,338600
24,29,338600
7,13,338600
7,29,338620
13,48,338620
37,63,338620
4,37,338620
6,13,338620
7,48,338620
5,13,338620
24,29,338620
7,24,338620
7,13,338620
13,21,338640
37,63,338640
4,37,338640
21,26,338640
5,7,338640
7,45,338640
24,48,338640
24,29,338640
13,35,338640
7,29,338660
5,29,338660
37,63,338660
29,45,338660
7,45,338660
24,29,338660
37,63,338680
7,45,338680
24,29,338680
7,24,338680
20,71,338700
37,63,338700
29,35,338700
4,63,338700
1,20,338700
7,45,338700
1,71,338700
7,24,338700
29,37,338720
20,71,338720
4,63,338720
24,45,338720
20,51,338720
15,26,338720
7,45,338720
1,71,338720
7,48,338720
7,24,338720
6,53,338740
37,63,338740
4,63,338740
24,45,338740
15,26,338740
1,71,338740
7,48,338740
7,24,338740
29,37,338760
37,63,338760
1,71,338760
21,37,338780
15,35,338780
1,20,338780
1,71,338780
21,37,338800
15,35,338800
9,63,338800
20,51,338800
21,37,338820
15,35,338820
60,64,338820
9,63,338820
37,63,338840
20,51,338860
15,35,338880
20,51,338880
6,37,338900
15,35,338900
51,71,338900
5,21,338900
51,71,338920
7,45,338920
26,37,338940
11,45,338940
15,35,338940
51,71,338940
7,45,338940
26,37,338960
64,75,338960
21,45,338960
11,29,338980
26,37,338980
20,71,338980
64,75,338980
13,15,338980
5,21,338980
26,37,339000
20,71,339000
64,75,339000
15,35,339000
51,71,339000
26,37,339020
1,51,339020
21,29,339020
15,35,339020
51,71,339020
1,71,339020
9,11,339020
1,51,339040
21,29,339040
51,71,339040
13,29,339040
37,49,339040
1,51,339060
51,71,339060
1,71,339060
13,29,339060
9,11,339060
13,21,339080
51,71,339080
1,20,339080
1,71,339080
13,29,339080
9,11,339080
13,21,339100
1,51,339100
21,29,339100
51,71,339100
1,71,339100
13,29,339100
13,21,339120
51,71,339120
1,71,339120
13,29,339120
13,21,339140
21,29,339140
6,29,339140
51,71,339140
6,13,339140
1,71,339140
13,29,339140
5,37,339140
15,72,339160
21,37,339160
1,51,339160
20,71,339160
6,29,339160
51,71,339160
6,13,339160
1,71,339160
13,29,339160
7,24,339160
9,11,339160
1,51,339180
20,51,339180
51,71,339180
6,13,339180
1,71,339180
13,29,339180
9,11,339180
1,51,339200
13,54,339200
13,37,339200
6,29,339200
51,71,339200
1,20,339200
6,13,339200
1,71,339200
13,29,339200
9,11,339200
1,51,339220
51,71,339220
7,45,339220
1,71,339220
13,29,339220
9,11,339220
15,72,339240
1,51,339240
21,24,339240
51,71,339240
1,71,339240
13,29,339240
37,49,339240
9,11,339240
6,37,339260
15,72,339260
21,37,339260
1,51,339260
13,24,339260
7,37,339260
13,37,339260
6,7,339260
51,71,339260
6,13,339260
1,71,339260
13,29,339260
7,13,339260
7,29,339280
15,72,339280
13,24,339280
21,29,339280
20,51,339280
51,71,339280
1,71,339280
13,29,339280
24,29,339280
7,24,339280
7,13,339280
13,48,339300
15,72,339300
1,51,339300
20,71,339300
21,29,339300
13,45,339300
20,51,339300
51,71,339300
7,24,339300
6,24,339320
13,48,339320
15,72,339320
24,39,339320
13,45,339320
20,51,339320
7,48,339320
6,39,339320
7,13,339320
9,11,339320
13,48,339340
15,72,339340
7,39,339340
13,24,339340
20,71,339340
37,63,339340
39,48,339340
24,39,339340
20,51,339340
13,39,339340
7,48,339340
7,24,339340
7,13,339340
9,11,339340
15,72,339360
13,24,339360
37,63,339360
21,29,339360
24,39,339360
13,39,339360
7,24,339360
7,13,339360
9,11,339360
7,39,339380
20,71,339380
24,39,339380
20,51,339380
9,11,339380
13,48,339400
29,37,339400
7,39,339400
37,63,339400
24,39,339400
1,71,339400
26,29,339400
7,39,339420
37,63,339420
21,29,339420
24,39,339420
11,65,339420
21,26,339420
20,51,339420
6,7,339420
1,71,339420
7,24,339420
7,39,339440
15,24,339440
37,63,339440
24,39,339440
11,65,339440
7,15,339440
7,24,339440
13,48,339460
21,37,339460
7,39,339460
11,21,339460
21,63,339460
24,39,339460
6,7,339460
7,15,339460
6,15,339460
5,6,339460
1,71,339460
11,37,339460
6,35,339460
11,63,339460
7,24,339460
26,29,339460
11,21,339480
24,39,339480
5,7,339480
6,39,339480
7,24,339480
7,39,339500
26,37,339500
13,45,339500
7,24,339500
6,24,339520
13,45,339520
6,7,339520
7,24,339520
13,45,339540
11,65,339540
7,15,339540
6,39,339540
7,24,339540
7,29,339560
6,24,339560
13,48,339580
11,65,339580
6,63,339580
6,37,339600
21,29,339600
6,63,339600
6,24,339620
29,37,339620
13,24,339620
6,13,339620
7,24,339620
7,13,339620
13,24,339640
20,71,339640
7,13,339640
29,63,339660
7,11,339660
6,7,339660
6,13,339660
7,13,339660
11,24,339680
13,21,339680
29,63,339680
7,11,339680
6,13,339680
7,13,339680
13,21,339700
13,24,339700
11,13,339700
29,63,339700
6,7,339700
6,13,339700
11,63,339700
7,13,339700
13,21,339720
29,63,339720
6,7,339720
6,13,339720
7,13,339720
29,63,339740
7,21,339740
13,37,339740
7,13,339740
