city,year,month,sales,volume,avg_price,listings
Temple-Belton,2005,8,183.0,22445e3,105900.0,NA
Temple-Belton,2005,9,132.0,17195e3,112300.0,NA
Temple-Belton,2005,10,116.0,1527e4,116400.0,704.0
Temple-Belton,2005,11,119.0,1571e4,110600.0,704.0
Temple-Belton,2005,12,136.0,1776e4,111700.0,NA
Temple-Belton,2006,1,79.0,986e4,104500.0,746.0
Temple-Belton,2006,2,117.0,13065e3,97e3,NA
Temple-Belton,2006,3,138.0,17505e3,110600.0,NA
Temple-Belton,2006,4,134.0,1825e4,115800.0,925.0
Temple-Belton,2006,5,212.0,2992e4,123e3,NA
Temple-Belton,2006,6,241.0,3521e4,128800.0,NA
Temple-Belton,2006,7,179.0,2675e4,125300.0,889.0
Temple-Belton,2006,8,230.0,3278e4,118700.0,NA
Temple-Belton,2006,9,134.0,17415e3,115200.0,914.0
Temple-Belton,2006,10,156.0,18915e3,105400.0,928.0
Temple-Belton,2006,11,134.0,1757e4,113e3,857.0
Temple-Belton,2006,12,164.0,2112e4,112400.0,NA
Temple-Belton,2007,1,108.0,1199e4,99e3,879.0
Temple-Belton,2007,2,124.0,16e6,111800.0,NA
Temple-Belton,2007,3,159.0,2099e4,111900.0,944.0
Temple-Belton,2007,4,183.0,2454e4,116500.0,987.0
Temple-Belton,2007,5,207.0,30255e3,117200.0,973.0
Temple-Belton,2007,6,207.0,29825e3,125900.0,982.0
Temple-Belton,2007,7,198.0,2797e4,119100.0,1032.0
Temple-Belton,2007,8,203.0,3082e4,124400.0,NA
Temple-Belton,2007,9,129.0,17e6,121700.0,NA
Temple-Belton,2007,10,125.0,16645e3,118e3,1056.0
Temple-Belton,2007,11,134.0,1846e4,123800.0,997.0
Temple-Belton,2007,12,158.0,2354e4,127500.0,1021.0
Temple-Belton,2008,1,106.0,14405e3,122500.0,1041.0
Temple-Belton,2008,2,128.0,15e6,108700.0,1074.0
Temple-Belton,2008,3,159.0,2138e4,118100.0,1095.0
Temple-Belton,2008,4,181.0,26235e3,122200.0,1063.0
Temple-Belton,2008,5,205.0,299e5,128100.0,1103.0
Temple-Belton,2008,6,169.0,2469e4,123800.0,1047.0
Temple-Belton,2008,7,162.0,23035e3,129500.0,NA
Temple-Belton,2008,8,154.0,23515e3,128900.0,1025.0
Temple-Belton,2008,9,138.0,1912e4,113300.0,992.0
Temple-Belton,2008,10,104.0,12395e3,109200.0,971.0
Temple-Belton,2008,11,88.0,12935e3,13e4,944.0
Temple-Belton,2008,12,128.0,1775e4,124300.0,925.0
Temple-Belton,2009,1,81.0,11015e3,123800.0,987.0
Temple-Belton,2009,2,105.0,1313e4,123900.0,1063.0
Temple-Belton,2009,3,104.0,13955e3,117300.0,1096.0
Temple-Belton,2009,4,144.0,20085e3,119e3,1061.0
Temple-Belton,2009,5,194.0,278e5,124600.0,1084.0
Temple-Belton,2009,6,191.0,27155e3,120300.0,1044.0
Temple-Belton,2009,7,176.0,2704e4,130700.0,1008.0
Temple-Belton,2009,8,179.0,2709e4,128400.0,1016.0
Temple-Belton,2009,9,156.0,2028e4,112700.0,993.0
Temple-Belton,2009,10,147.0,20128511.0,119700.0,948.0
Temple-Belton,2009,11,149.0,2017e4,121800.0,949.0
Temple-Belton,2009,12,130.0,18033749.0,111700.0,880.0
Temple-Belton,2010,1,85.0,11081145.0,105e3,966.0
Temple-Belton,2010,2,94.0,11542971.0,110800.0,971.0
Temple-Belton,2010,3,146.0,20211610.0,125400.0,1110.0
Temple-Belton,2010,4,191.0,26030648.0,115700.0,1049.0
Temple-Belton,2010,5,194.0,31592541.0,14e4,1114.0
Temple-Belton,2010,6,172.0,26038793.0,138e3,1176.0
Temple-Belton,2010,7,141.0,20248692.0,115500.0,1195.0
Temple-Belton,2010,8,145.0,20969272.0,127300.0,1160.0
Temple-Belton,2010,9,113.0,15309100.0,118100.0,1119.0
Temple-Belton,2010,10,105.0,15017547.0,119200.0,1078.0
Temple-Belton,2010,11,111.0,13943745.0,107900.0,1052.0
Temple-Belton,2010,12,111.0,16339029.0,138e3,1074.0
Temple-Belton,2011,1,77.0,12166619.0,125e3,1079.0
Temple-Belton,2011,2,84.0,12638715.0,133800.0,1107.0
Temple-Belton,2011,3,115.0,14986910.0,121800.0,1171.0
Temple-Belton,2011,4,132.0,9727347.0,115500.0,1162.0
Temple-Belton,2011,5,160.0,22353413.0,130900.0,1222.0
Temple-Belton,2011,6,199.0,31235410.0,135100.0,1208.0
Temple-Belton,2011,7,158.0,23456250.0,125e3,1193.0
Temple-Belton,2011,8,156.0,23607121.0,135800.0,1176.0
Temple-Belton,2011,9,117.0,16572024.0,130600.0,1133.0
Temple-Belton,2011,10,114.0,18668494.0,148900.0,1107.0
Temple-Belton,2011,11,110.0,15467785.0,117100.0,1095.0
Temple-Belton,2011,12,115.0,15713942.0,120700.0,1006.0
Temple-Belton,2012,1,106.0,14645505.0,124e3,1108.0
Temple-Belton,2012,2,111.0,14873091.0,127500.0,1125.0
Temple-Belton,2012,3,132.0,19606029.0,134700.0,1135.0
Temple-Belton,2012,4,140.0,19794244.0,125300.0,1144.0
Temple-Belton,2012,5,188.0,29401590.0,138300.0,1150.0
Temple-Belton,2012,6,175.0,26355628.0,134600.0,1131.0
Temple-Belton,2012,7,153.0,22132923.0,124200.0,1089.0
Temple-Belton,2012,8,144.0,20616386.0,127e3,1091.0
Temple-Belton,2012,9,129.0,18584043.0,119300.0,1038.0
Temple-Belton,2012,10,148.0,21442090.0,124200.0,1042.0
Temple-Belton,2012,11,116.0,15863132.0,118600.0,999.0
Temple-Belton,2012,12,125.0,19030701.0,132900.0,933.0
Temple-Belton,2013,1,86.0,10567403.0,93300.0,973.0
Temple-Belton,2013,2,127.0,13901554.0,94200.0,1059.0
Temple-Belton,2013,3,137.0,18398455.0,115200.0,1099.0
Temple-Belton,2013,4,139.0,20993735.0,110800.0,1076.0
Temple-Belton,2013,5,187.0,29146083.0,13e4,1065.0
Temple-Belton,2013,6,182.0,28798163.0,129200.0,1037.0
Temple-Belton,2013,7,158.0,25074689.0,128500.0,1047.0
Temple-Belton,2013,8,193.0,28891002.0,117e3,1005.0
Temple-Belton,2013,9,143.0,19692592.0,11e4,1009.0
Temple-Belton,2013,10,150.0,23000732.0,117600.0,924.0
Temple-Belton,2013,11,130.0,16631387.0,112500.0,925.0
Temple-Belton,2013,12,119.0,19056402.0,135e3,848.0
Temple-Belton,2014,1,113.0,15230987.0,100800.0,837.0
Temple-Belton,2014,2,83.0,12574204.0,128200.0,892.0
Temple-Belton,2014,3,131.0,16357136.0,102700.0,963.0
Temple-Belton,2014,4,160.0,21219134.0,115800.0,970.0
Temple-Belton,2014,5,192.0,29749302.0,131200.0,969.0
Temple-Belton,2014,6,182.0,31757284.0,148600.0,952.0
Temple-Belton,2014,7,185.0,27289004.0,13e4,933.0
Temple-Belton,2014,8,180.0,27270495.0,134300.0,896.0
Temple-Belton,2014,9,134.0,22879404.0,142e3,863.0
Temple-Belton,2014,10,162.0,23939289.0,115200.0,844.0
Temple-Belton,2014,11,113.0,16200422.0,126900.0,798.0
Temple-Belton,2014,12,149.0,25440386.0,140700.0,728.0
Temple-Belton,2015,1,107.0,17700155.0,124500.0,727.0
Temple-Belton,2015,2,109.0,14439200.0,120800.0,825.0
Temple-Belton,2015,3,180.0,24671576.0,123e3,884.0
Temple-Belton,2015,4,165.0,27906839.0,145400.0,877.0
Temple-Belton,2015,5,179.0,30496423.0,142800.0,825.0
Temple-Belton,2015,6,213.0,35933886.0,148900.0,858.0
Temple-Belton,2015,7,196.0,32311448.0,139500.0,909.0
Texarkana,2000,1,NA,NA,NA,NA
Texarkana,2000,2,NA,NA,NA,NA
Texarkana,2000,3,NA,NA,NA,NA
Texarkana,2000,4,NA,NA,NA,NA
Texarkana,2000,5,NA,NA,NA,NA
Texarkana,2000,6,NA,NA,NA,NA
Texarkana,2000,7,NA,NA,NA,NA
Texarkana,2000,8,NA,NA,NA,NA
Texarkana,2000,9,NA,NA,NA,NA
Texarkana,2000,10,NA,NA,NA,NA
Texarkana,2000,11,NA,NA,NA,NA
Texarkana,2000,12,NA,NA,NA,NA
Texarkana,2001,1,101.0,859e4,68800.0,268.0
Texarkana,2001,2,NA,NA,NA,NA
Texarkana,2001,3,NA,NA,NA,NA
Texarkana,2001,4,NA,NA,NA,NA
Texarkana,2001,5,NA,NA,NA,NA
Texarkana,2001,6,195.0,28075e3,120400.0,NA
Texarkana,2001,7,NA,NA,NA,NA
Texarkana,2001,8,83.0,6365e3,69400.0,NA
Texarkana,2001,9,65.0,7135e3,83100.0,NA
Texarkana,2001,10,76.0,7095e3,7e4,NA
Texarkana,2001,11,77.0,619e4,70600.0,NA
Texarkana,2001,12,73.0,6625e3,71e3,NA
Texarkana,2002,1,61.0,47e5,72500.0,NA
Texarkana,2002,2,69.0,683e4,70700.0,NA
Texarkana,2002,3,76.0,651e4,75500.0,NA
Texarkana,2002,4,88.0,854e4,87500.0,NA
Texarkana,2002,5,98.0,7675e3,68e3,NA
Texarkana,2002,6,91.0,869e4,78100.0,NA
Texarkana,2002,7,88.0,9825e3,104600.0,NA
Texarkana,2002,8,81.0,7475e3,71e3,NA
Texarkana,2002,9,68.0,6535e3,81400.0,NA
Texarkana,2002,10,70.0,6425e3,85700.0,NA
Texarkana,2002,11,66.0,6105e3,72e3,NA
Texarkana,2002,12,88.0,10155e3,88e3,NA
Texarkana,2003,1,59.0,5575e3,79e3,NA
Texarkana,2003,2,70.0,7305e3,9e4,NA
Texarkana,2003,3,93.0,8165e3,81900.0,103.0
Texarkana,2003,4,88.0,7805e3,73300.0,311.0
Texarkana,2003,5,100.0,9825e3,8e4,430.0
Texarkana,2003,6,96.0,9015e3,84300.0,NA
Texarkana,2003,7,77.0,7255e3,88100.0,NA
Texarkana,2003,8,91.0,989e4,91200.0,NA
Texarkana,2003,9,84.0,8815e3,87500.0,NA
Texarkana,2003,10,79.0,6935e3,79500.0,NA
Texarkana,2003,11,60.0,56e5,81200.0,513.0
Texarkana,2003,12,64.0,7405e3,86700.0,NA
Texarkana,2004,1,58.0,645e4,85e3,500.0
Texarkana,2004,2,85.0,9925e3,91900.0,NA
Texarkana,2004,3,67.0,5965e3,78500.0,507.0
Texarkana,2004,4,92.0,9245e3,83e3,555.0
Texarkana,2004,5,71.0,8785e3,96500.0,557.0
Texarkana,2004,6,100.0,9905e3,91500.0,559.0
Texarkana,2004,7,72.0,7265e3,77800.0,566.0
Texarkana,2004,8,84.0,906e4,97800.0,580.0
Texarkana,2004,9,81.0,749e4,91200.0,559.0
Texarkana,2004,10,102.0,10455e3,86e3,549.0
Texarkana,2004,11,96.0,963e4,86900.0,NA
Texarkana,2004,12,84.0,8535e3,86700.0,NA
Texarkana,2005,1,68.0,698e4,86200.0,490.0
Texarkana,2005,2,80.0,9175e3,92500.0,NA
Texarkana,2005,3,102.0,10835e3,83300.0,NA
Texarkana,2005,4,93.0,1172e4,103600.0,NA
Texarkana,2005,5,88.0,9415e3,93300.0,NA
Texarkana,2005,6,108.0,1179e4,9e4,NA
Texarkana,2005,7,93.0,10185e3,101200.0,NA
Texarkana,2005,8,80.0,8265e3,92500.0,545.0
Texarkana,2005,9,84.0,11005e3,112e3,501.0
Texarkana,2005,10,93.0,10465e3,90800.0,NA
Texarkana,2005,11,114.0,1213e4,96200.0,NA
Texarkana,2005,12,82.0,9675e3,93300.0,NA
Texarkana,2006,1,74.0,68e5,87100.0,NA
Texarkana,2006,2,73.0,786e4,84500.0,NA
Texarkana,2006,3,101.0,1065e4,85500.0,NA
Texarkana,2006,4,99.0,1059e4,89400.0,NA
Texarkana,2006,5,99.0,11485e3,98300.0,NA
Texarkana,2006,6,120.0,1339e4,93300.0,NA
Texarkana,2006,7,100.0,1157e4,94300.0,NA
Texarkana,2006,8,104.0,1177e4,9e4,NA
Texarkana,2006,9,91.0,928e4,90700.0,NA
Texarkana,2006,10,83.0,9035e3,91700.0,NA
Texarkana,2006,11,102.0,1072e4,91400.0,NA
Texarkana,2006,12,84.0,1084e4,122900.0,NA
Texarkana,2007,1,75.0,8625e3,96200.0,NA
Texarkana,2007,2,89.0,9895e3,105e3,NA
Texarkana,2007,3,102.0,11995e3,9e4,NA
Texarkana,2007,4,97.0,1015e4,93500.0,NA
Texarkana,2007,5,75.0,7135e3,78100.0,NA
Texarkana,2007,6,96.0,12265e3,107500.0,NA
Texarkana,2007,7,94.0,13155e3,131100.0,NA
Texarkana,2007,8,83.0,1163e4,112900.0,NA
Texarkana,2007,9,70.0,97e5,12e4,NA
Texarkana,2007,10,51.0,659e4,111700.0,NA
Texarkana,2007,11,65.0,7565e3,108500.0,NA
Texarkana,2007,12,63.0,655e4,79400.0,530.0
Texarkana,2008,1,51.0,5555e3,101400.0,539.0
Texarkana,2008,2,65.0,7395e3,94200.0,599.0
Texarkana,2008,3,64.0,699e4,98e3,634.0
Texarkana,2008,4,90.0,1005e4,1e5,558.0
Texarkana,2008,5,93.0,9935e3,97500.0,577.0
Texarkana,2008,6,97.0,1216e4,101e3,623.0
Texarkana,2008,7,94.0,12855e3,124200.0,584.0
Texarkana,2008,8,95.0,1058e4,88800.0,570.0
Texarkana,2008,9,69.0,794e4,99300.0,586.0
Texarkana,2008,10,67.0,94e5,131200.0,577.0
Texarkana,2008,11,49.0,5255e3,80800.0,556.0
Texarkana,2008,12,73.0,7965e3,89300.0,532.0
Texarkana,2009,1,39.0,4775e3,95800.0,553.0
Texarkana,2009,2,53.0,619e4,107100.0,562.0
Texarkana,2009,3,64.0,7575e3,12e4,576.0
Texarkana,2009,4,57.0,6595e3,102e3,597.0
Texarkana,2009,5,84.0,1118e4,110900.0,547.0
Texarkana,2009,6,94.0,1151e4,1e5,574.0
Texarkana,2009,7,70.0,805e4,115600.0,598.0
Texarkana,2009,8,85.0,988e4,111e3,582.0
Texarkana,2009,9,72.0,83e5,97500.0,592.0
Texarkana,2009,10,69.0,10318260.0,138600.0,602.0
Texarkana,2009,11,61.0,6852100.0,99200.0,593.0
Texarkana,2009,12,63.0,7864050.0,11e4,567.0
Texarkana,2010,1,49.0,6398006.0,11e4,566.0
Texarkana,2010,2,62.0,6833422.0,131400.0,567.0
Texarkana,2010,3,113.0,6398006.0,71700.0,566.0
Texarkana,2010,4,85.0,9997020.0,105e3,634.0
Texarkana,2010,5,88.0,11738331.0,112e3,653.0
Texarkana,2010,6,77.0,11879618.0,143e3,634.0
Texarkana,2010,7,73.0,10829150.0,125e3,680.0
Texarkana,2010,8,84.0,9717825.0,104300.0,694.0
Texarkana,2010,9,85.0,11025261.0,123800.0,680.0
Texarkana,2010,10,60.0,8367500.0,125e3,677.0
Texarkana,2010,11,55.0,6929225.0,102500.0,670.0
Texarkana,2010,12,71.0,7787287.0,88100.0,684.0
Texarkana,2011,1,52.0,6926150.0,113300.0,676.0
Texarkana,2011,2,51.0,6023947.0,11e4,688.0
Texarkana,2011,3,86.0,9781964.0,95e3,716.0
Texarkana,2011,4,73.0,8382625.0,107800.0,699.0
Texarkana,2011,5,53.0,6372930.0,98800.0,733.0
Texarkana,2011,6,88.0,10979751.0,106700.0,745.0
Texarkana,2011,7,100.0,11983703.0,106700.0,745.0
Texarkana,2011,8,85.0,9905896.0,106200.0,706.0
Texarkana,2011,9,77.0,9014512.0,114200.0,707.0
Texarkana,2011,10,80.0,8329606.0,8e4,733.0
Texarkana,2011,11,75.0,9117290.0,92500.0,695.0
Texarkana,2011,12,64.0,6822199.0,93300.0,642.0
Texarkana,2012,1,50.0,5202793.0,92e3,660.0
Texarkana,2012,2,78.0,7525140.0,81400.0,619.0
Texarkana,2012,3,66.0,8301273.0,105e3,619.0
Texarkana,2012,4,79.0,10887299.0,108800.0,638.0
Texarkana,2012,5,68.0,8542940.0,103300.0,683.0
Texarkana,2012,6,88.0,10809212.0,108600.0,703.0
Texarkana,2012,7,79.0,10242370.0,111700.0,720.0
Texarkana,2012,8,84.0,989e4,11e4,NA
Texarkana,2012,9,57.0,6317154.0,101700.0,723.0
Texarkana,2012,10,99.0,1152e4,108800.0,676.0
Texarkana,2012,11,75.0,8815e3,102500.0,666.0
Texarkana,2012,12,72.0,815e4,107300.0,NA
Texarkana,2013,1,41.0,5101567.0,121400.0,490.0
Texarkana,2013,2,41.0,4337903.0,108300.0,516.0
Texarkana,2013,3,56.0,6937448.0,108600.0,694.0
Texarkana,2013,4,74.0,9542313.0,105e3,752.0
Texarkana,2013,5,85.0,11895239.0,138300.0,724.0
Texarkana,2013,6,79.0,9857074.0,114e3,800.0
Texarkana,2013,7,79.0,12209694.0,114400.0,825.0
Texarkana,2013,8,79.0,12209694.0,114400.0,825.0
Texarkana,2013,9,99.0,15063364.0,118e3,815.0
Texarkana,2013,10,83.0,13927429.0,121700.0,820.0
Texarkana,2013,11,71.0,10655633.0,133e3,791.0
Texarkana,2013,12,72.0,8769681.0,1e5,752.0
Texarkana,2014,1,73.0,8179495.0,108800.0,312.0
Texarkana,2014,2,63.0,8228872.0,102500.0,768.0
Texarkana,2014,3,89.0,11081961.0,112500.0,816.0
Texarkana,2014,4,92.0,10003800.0,94300.0,823.0
Texarkana,2014,5,87.0,9490154.0,93600.0,832.0
Texarkana,2014,6,96.0,13765168.0,116700.0,856.0
Texarkana,2014,7,100.0,14680941.0,112700.0,855.0
Texarkana,2014,8,88.0,11204934.0,102500.0,843.0
Texarkana,2014,9,89.0,10752370.0,99e3,821.0
Texarkana,2014,10,94.0,10408861.0,95e3,797.0
Texarkana,2014,11,72.0,9713525.0,113300.0,782.0
Texarkana,2014,12,84.0,11345387.0,96700.0,729.0
Texarkana,2015,1,75.0,9330521.0,101400.0,317.0
Texarkana,2015,2,85.0,9470964.0,93500.0,438.0
Texarkana,2015,3,92.0,11891170.0,108e3,525.0
Texarkana,2015,4,92.0,11876388.0,107300.0,579.0
Texarkana,2015,5,105.0,16125371.0,118600.0,663.0
Texarkana,2015,6,152.0,22132772.0,131100.0,701.0
Texarkana,2015,7,103.0,14802267.0,121400.0,776.0
Tyler,2000,1,113.0,12425e3,85800.0,1438.0
Tyler,2000,2,142.0,1447e4,86200.0,1483.0
Tyler,2000,3,201.0,2086e4,87800.0,1438.0
Tyler,2000,4,169.0,20475e3,94600.0,1564.0
Tyler,2000,5,191.0,22775e3,95e3,1564.0
Tyler,2000,6,201.0,2347e4,94700.0,1585.0
Tyler,2000,7,191.0,2307e4,97900.0,1576.0
Tyler,2000,8,198.0,22855e3,99e3,1574.0
Tyler,2000,9,152.0,17355e3,97500.0,1585.0
Tyler,2000,10,164.0,1703e4,86400.0,1490.0
Tyler,2000,11,154.0,1814e4,98800.0,1442.0
Tyler,2000,12,123.0,13525e3,92500.0,1331.0
Tyler,2001,1,109.0,12885e3,95e3,1439.0
Tyler,2001,2,140.0,1564e4,88600.0,1472.0
Tyler,2001,3,166.0,18375e3,98900.0,1505.0
Tyler,2001,4,184.0,2276e4,101200.0,1529.0
Tyler,2001,5,193.0,22975e3,99500.0,1615.0
Tyler,2001,6,195.0,28075e3,120400.0,1582.0
Tyler,2001,7,184.0,2441e4,103500.0,1599.0
Tyler,2001,8,224.0,28365e3,105700.0,1539.0
Tyler,2001,9,162.0,1981e4,95e3,1535.0
Tyler,2001,10,194.0,2235e4,104800.0,1453.0
Tyler,2001,11,168.0,2101e4,107500.0,1390.0
Tyler,2001,12,147.0,16665e3,97700.0,1278.0
Tyler,2002,1,114.0,1214e4,85e3,1386.0
Tyler,2002,2,180.0,2146e4,100900.0,1432.0
Tyler,2002,3,163.0,2109e4,97300.0,1494.0
Tyler,2002,4,166.0,19315e3,92e3,1556.0
Tyler,2002,5,226.0,28945e3,105800.0,1611.0
Tyler,2002,6,207.0,28095e3,114100.0,1662.0
Tyler,2002,7,182.0,2167e4,103500.0,1666.0
Tyler,2002,8,232.0,28795e3,1e5,1622.0
Tyler,2002,9,163.0,20845e3,103700.0,1597.0
Tyler,2002,10,161.0,1792e4,91500.0,1578.0
Tyler,2002,11,136.0,1778e4,112600.0,1516.0
Tyler,2002,12,146.0,20205e3,111e3,1370.0
Tyler,2003,1,117.0,1496e4,107900.0,1511.0
Tyler,2003,2,133.0,17045e3,108100.0,1616.0
Tyler,2003,3,167.0,2214e4,114600.0,1717.0
Tyler,2003,4,187.0,2419e4,111700.0,1737.0
Tyler,2003,5,198.0,26595e3,109700.0,1778.0
Tyler,2003,6,187.0,2576e4,117100.0,1779.0
Tyler,2003,7,214.0,2944e4,115400.0,1379.0
Tyler,2003,8,224.0,3142e4,121400.0,1329.0
Tyler,2003,9,185.0,2466e4,112900.0,1311.0
Tyler,2003,10,183.0,2176e4,107200.0,1319.0
Tyler,2003,11,142.0,21075e3,117e3,1314.0
Tyler,2003,12,214.0,26855e3,105e3,1944.0
Tyler,2004,1,119.0,15825e3,120500.0,1357.0
Tyler,2004,2,187.0,2305e4,102100.0,1887.0
Tyler,2004,3,230.0,3274e4,116100.0,2047.0
Tyler,2004,4,245.0,351e5,117700.0,2037.0
Tyler,2004,5,293.0,4236e4,122800.0,2054.0
Tyler,2004,6,322.0,4958e4,125900.0,2096.0
Tyler,2004,7,275.0,3787e4,114400.0,2089.0
Tyler,2004,8,291.0,37885e3,116e3,2026.0
Tyler,2004,9,282.0,40265e3,124300.0,2073.0
Tyler,2004,10,252.0,34515e3,115800.0,2040.0
Tyler,2004,11,212.0,3235e4,128700.0,2034.0
Tyler,2004,12,252.0,3469e4,124600.0,1944.0
Tyler,2005,1,179.0,2321e4,112600.0,1982.0
Tyler,2005,2,201.0,28115e3,114800.0,2066.0
Tyler,2005,3,270.0,4176e4,121800.0,2132.0
Tyler,2005,4,280.0,4123e4,127700.0,2113.0
Tyler,2005,5,308.0,50545e3,130300.0,2164.0
Tyler,2005,6,313.0,5262e4,134600.0,2148.0
Tyler,2005,7,352.0,55265e3,128500.0,2157.0
Tyler,2005,8,384.0,5567e4,122e3,2138.0
Tyler,2005,9,262.0,3867e4,123400.0,2067.0
Tyler,2005,10,289.0,4268e4,123100.0,2099.0
Tyler,2005,11,247.0,34305e3,120800.0,2051.0
Tyler,2005,12,246.0,34465e3,121300.0,1951.0
Tyler,2006,1,185.0,2435e4,120300.0,2084.0
Tyler,2006,2,244.0,34245e3,12e4,2093.0
Tyler,2006,3,317.0,4728e4,128100.0,2205.0
Tyler,2006,4,286.0,46115e3,134900.0,2273.0
Tyler,2006,5,363.0,627e5,136e3,2381.0
Tyler,2006,6,386.0,63135e3,134200.0,2489.0
Tyler,2006,7,344.0,58425e3,139100.0,2469.0
Tyler,2006,8,390.0,60285e3,133700.0,2433.0
Tyler,2006,9,304.0,45925e3,132100.0,2483.0
Tyler,2006,10,269.0,39615e3,127100.0,2457.0
Tyler,2006,11,251.0,39945e3,132200.0,2349.0
Tyler,2006,12,283.0,41825e3,127600.0,2295.0
Tyler,2007,1,200.0,3395e4,136300.0,2348.0
Tyler,2007,2,253.0,3685e4,13e4,2448.0
Tyler,2007,3,300.0,45345e3,128500.0,2649.0
Tyler,2007,4,318.0,5185e4,132200.0,2723.0
Tyler,2007,5,376.0,61645e3,137700.0,2862.0
Tyler,2007,6,343.0,59405e3,142500.0,2926.0
Tyler,2007,7,359.0,5829e4,138400.0,2969.0
Tyler,2007,8,366.0,58035e3,132800.0,2898.0
Tyler,2007,9,294.0,4887e4,139e3,2901.0
Tyler,2007,10,273.0,4013e4,126600.0,2866.0
Tyler,2007,11,265.0,4131e4,134800.0,2684.0
Tyler,2007,12,248.0,3404e4,126700.0,2737.0
Tyler,2008,1,169.0,2553e4,126200.0,2777.0
Tyler,2008,2,211.0,30965e3,130700.0,2703.0
Tyler,2008,3,283.0,4405e4,130300.0,2842.0
Tyler,2008,4,286.0,49515e3,135500.0,2849.0
Tyler,2008,5,345.0,5631e4,135900.0,2955.0
Tyler,2008,6,295.0,52115e3,145400.0,3003.0
Tyler,2008,7,308.0,4957e4,133600.0,3044.0
Tyler,2008,8,340.0,57415e3,135e3,2975.0
Tyler,2008,9,279.0,3952e4,129200.0,2927.0
Tyler,2008,10,212.0,34075e3,139e3,2897.0
Tyler,2008,11,164.0,25505e3,122700.0,2815.0
Tyler,2008,12,186.0,3044e4,133800.0,2610.0
Tyler,2009,1,149.0,2091e4,115600.0,2624.0
Tyler,2009,2,178.0,277e5,136e3,2681.0
Tyler,2009,3,231.0,3376e4,126800.0,2732.0
Tyler,2009,4,221.0,33e6,132600.0,2842.0
Tyler,2009,5,216.0,33305e3,132700.0,2890.0
Tyler,2009,6,299.0,4993e4,139300.0,2977.0
Tyler,2009,7,325.0,5008e4,131400.0,2955.0
Tyler,2009,8,280.0,42645e3,129800.0,2921.0
Tyler,2009,9,272.0,43515e3,142e3,2858.0
Tyler,2009,10,273.0,45175899.0,136500.0,2866.0
Tyler,2009,11,223.0,31849989.0,127900.0,2815.0
Tyler,2009,12,207.0,33386051.0,131400.0,2642.0
Tyler,2010,1,160.0,25486823.0,138900.0,2727.0
Tyler,2010,2,181.0,30139212.0,131500.0,2763.0
Tyler,2010,3,250.0,35866355.0,13e4,2729.0
Tyler,2010,4,316.0,49914078.0,133200.0,3014.0
Tyler,2010,5,282.0,48445087.0,142e3,3175.0
Tyler,2010,6,262.0,44327352.0,139400.0,3294.0
Tyler,2010,7,255.0,40930454.0,135700.0,3272.0
Tyler,2010,8,238.0,39737424.0,143100.0,3267.0
Tyler,2010,9,220.0,32134702.0,132900.0,3296.0
Tyler,2010,10,202.0,32087160.0,136e3,3156.0
Tyler,2010,11,155.0,24411253.0,13e4,3042.0
Tyler,2010,12,209.0,32680791.0,129400.0,2878.0
Tyler,2011,1,143.0,21049848.0,120600.0,2852.0
Tyler,2011,2,181.0,28320354.0,128800.0,2938.0
Tyler,2011,3,241.0,39049488.0,134200.0,3101.0
Tyler,2011,4,253.0,40493449.0,135100.0,3196.0
Tyler,2011,5,271.0,46763383.0,136100.0,3266.0
Tyler,2011,6,313.0,52319385.0,145800.0,3256.0
Tyler,2011,7,278.0,45840343.0,139200.0,3263.0
Tyler,2011,8,295.0,49352230.0,144900.0,3218.0
Tyler,2011,9,258.0,40883470.0,133300.0,3094.0
Tyler,2011,10,227.0,34669256.0,133200.0,3056.0
Tyler,2011,11,208.0,35395011.0,152600.0,2876.0
Tyler,2011,12,198.0,28506904.0,130800.0,2720.0
Tyler,2012,1,169.0,25386301.0,124200.0,2811.0
Tyler,2012,2,225.0,34806097.0,134400.0,2857.0
Tyler,2012,3,271.0,44021718.0,135700.0,2868.0
Tyler,2012,4,253.0,37960764.0,129200.0,2940.0
Tyler,2012,5,289.0,53199789.0,137600.0,2981.0
Tyler,2012,6,302.0,55913145.0,148100.0,3041.0
Tyler,2012,7,322.0,57387570.0,152100.0,3072.0
Tyler,2012,8,317.0,53674423.0,144600.0,3042.0
Tyler,2012,9,281.0,48480560.0,144e3,2953.0
Tyler,2012,10,289.0,46695832.0,136300.0,2897.0
Tyler,2012,11,210.0,33632539.0,144800.0,2830.0
Tyler,2012,12,234.0,36965077.0,14e4,2633.0
Tyler,2013,1,197.0,32083207.0,132400.0,2658.0
Tyler,2013,2,227.0,38706946.0,144100.0,2666.0
Tyler,2013,3,298.0,49376896.0,144800.0,2788.0
Tyler,2013,4,289.0,51607842.0,142400.0,2920.0
Tyler,2013,5,326.0,59974208.0,147400.0,2946.0
Tyler,2013,6,335.0,62850059.0,155600.0,2986.0
Tyler,2013,7,369.0,63046412.0,153100.0,2998.0
Tyler,2013,8,357.0,61163980.0,147900.0,2953.0
Tyler,2013,9,287.0,51099377.0,147600.0,2917.0
Tyler,2013,10,272.0,51619370.0,155600.0,2852.0
Tyler,2013,11,253.0,42583632.0,139600.0,2701.0
Tyler,2013,12,239.0,39788389.0,142700.0,2500.0
Tyler,2014,1,238.0,36916199.0,130700.0,2609.0
