country,long,lat,group
PE,-70.36416016,-2.52929687,96
PE,-70.29462891,-2.55253906,96
PE,-70.24443359,-2.60654297,96
PE,-70.16474609,-2.63984375,96
PE,-70.09584961,-2.65820312,96
PE,-70.06474609,-2.70166016,96
PE,-70.06445312,-2.73076172,96
PE,-70.07402344,-2.75019531,96
PE,-70.14707031,-2.8640625,96
PE,-70.29013672,-3.08730469,96
PE,-70.41899414,-3.28828125,96
PE,-70.62167969,-3.60458984,96
PE,-70.73510742,-3.78154297,96
PE,-70.70620117,-3.78896484,96
PE,-70.5296875,-3.86640625,96
PE,-70.48583984,-3.86933594,96
PE,-70.42109375,-3.84960937,96
PE,-70.37919922,-3.81875,96
PE,-70.33950195,-3.81435547,96
PE,-70.2984375,-3.84423828,96
PE,-70.2402832,-3.88271484,96
PE,-70.19838867,-3.99511719,96
PE,-70.1675293,-4.05019531,96
PE,-70.09477539,-4.0921875,96
PE,-70.0171875,-4.16201172,96
PE,-69.96591797,-4.2359375,96
PR,-66.12939453,18.44492188,97
PR,-66.09848633,18.42519531,97
PR,-66.0684082,18.42802734,97
PR,-66.09267578,18.46899414,97
PR,-66.07041016,18.46899414,97
PR,-65.87875977,18.44384766,97
PR,-65.75556641,18.40161133,97
PR,-65.62880859,18.38139648,97
PR,-65.62084961,18.24233398,97
PR,-65.7184082,18.18666992,97
PR,-65.78222656,18.12861328,97
PR,-65.83413086,18.05732422,97
PR,-65.97080078,17.97436523,97
PR,-66.13549805,17.94946289,97
PR,-66.24501953,17.94726562,97
PR,-66.28588867,17.94995117,97
PR,-66.32578125,17.96416016,97
PR,-66.40854492,17.95058594,97
PR,-66.51079102,17.98701172,97
PR,-66.5984375,17.97788086,97
PR,-66.77241211,17.98657227,97
PR,-66.83759766,17.95507812,97
PR,-66.9,17.94790039,97
PR,-66.96123047,17.95375977,97
PR,-67.01333008,17.96787109,97
PR,-67.14238281,17.96669922,97
PR,-67.196875,17.99418945,97
PR,-67.17431641,18.15253906,97
PR,-67.17246094,18.22421875,97
PR,-67.20415039,18.28339844,97
PR,-67.23896484,18.3206543,97
PR,-67.2640625,18.36459961,97
PR,-67.21337891,18.39360352,97
PR,-67.17177734,18.43579102,97
PR,-67.15864258,18.49921875,97
PR,-67.11303711,18.51479492,97
PR,-67.05961914,18.52216797,97
PR,-66.81289062,18.4925293,97
PR,-66.18857422,18.47578125,97
PR,-66.15307617,18.4706543,97
PR,-66.12939453,18.44492188,97
PR,-65.42558594,18.10561523,98
PR,-65.50400391,18.09951172,98
PR,-65.55507812,18.10766602,98
PR,-65.5722168,18.13730469,98
PR,-65.47714844,18.16503906,98
PR,-65.36621094,18.16108398,98
PR,-65.30268555,18.14438477,98
PR,-65.29487305,18.13334961,98
PR,-65.42558594,18.10561523,98
PR,-67.87246094,18.05986328,99
PR,-67.88183594,18.05893555,99
PR,-67.89116211,18.05991211,99
PR,-67.89545898,18.06279297,99
PR,-67.9019043,18.071875,99
PR,-67.93037109,18.08691406,99
PR,-67.93706055,18.10063477,99
PR,-67.93061523,18.11513672,99
PR,-67.91894531,18.12089844,99
PR,-67.86108398,18.12255859,99
PR,-67.85517578,18.12114258,99
PR,-67.84365234,18.11103516,99
PR,-67.84335937,18.10395508,99
PR,-67.84907227,18.09702148,99
PR,-67.85917969,18.07958984,99
PR,-67.86342773,18.07519531,99
PR,-67.86679687,18.0706543,99
PR,-67.86811523,18.06279297,99
PR,-67.87246094,18.05986328,99
PY,-58.15976562,-20.16464844,100
PY,-58.13779297,-20.23730469,100
PY,-58.12460937,-20.29345703,100
PY,-58.09150391,-20.33320313,100
PY,-58.05844727,-20.38613281,100
PY,-58.02539062,-20.41582031,100
PY,-58.00224609,-20.46542969,100
PY,-58.00883789,-20.52167969,100
PY,-57.99560547,-20.59443359,100
PY,-57.97905273,-20.65732422,100
PY,-57.9625,-20.67382812,100
PY,-57.91513672,-20.69033203,100
PY,-57.89140625,-20.74746094,100
PY,-57.90849609,-20.77636719,100
PY,-57.9019043,-20.809375,100
PY,-57.88481445,-20.84169922,100
PY,-57.90048828,-20.87304687,100
PY,-57.89223633,-20.89707031,100
PY,-57.86000977,-20.91855469,100
PY,-57.83022461,-20.99794922,100
PY,-57.82695312,-21.13359375,100
PY,-57.85716619,-21.2,100
PY,-62.3188236,-21.2,100
PY,-62.27666016,-21.06601563,100
PY,-62.27651367,-20.82080078,100
PY,-62.27631836,-20.5625,100
PY,-62.12163086,-20.34990234,100
PY,-62.01181641,-20.19902344,100
PY,-61.91694336,-20.05537109,100
PY,-61.82089844,-19.80947266,100
PY,-61.75683594,-19.6453125,100
PY,-61.51181641,-19.60644531,100
PY,-61.09599609,-19.52099609,100
PY,-60.88876953,-19.47851562,100
PY,-60.45161133,-19.38876953,100
PY,-60.00737305,-19.29755859,100
PY,-59.54086914,-19.29179688,100
PY,-59.09052734,-19.28623047,100
PY,-58.74111328,-19.49023437,100
PY,-58.47421875,-19.64609375,100
PY,-58.18017578,-19.81787109,100
PY,-58.16005859,-19.85488281,100
PY,-58.13994141,-19.99882813,100
PY,-58.15976562,-20.16464844,100
SR,-56.2,1.8797031,101
SR,-56.22714844,1.88535156,101
SR,-56.38583984,1.92387695,101
SR,-56.45283203,1.93232422,101
SR,-56.4828125,1.94213867,101
SR,-56.52236328,1.97480469,101
SR,-56.56269531,2.00507812,101
SR,-56.62719727,2.01601562,101
SR,-56.7043457,2.03647461,101
SR,-56.76113281,2.11489258,101
SR,-56.81982422,2.2266601600000002,101
SR,-56.84052734,2.27714844,101
SR,-56.88642578,2.32597656,101
SR,-56.93149414,2.39536133,101
SR,-56.94521484,2.45683594,101
SR,-56.97929687,2.51323242,101
SR,-56.99711914,2.53217773,101
SR,-57.02348633,2.60898437,101
SR,-57.02895508,2.6375,101
SR,-57.04194336,2.64111328,101
SR,-57.06044922,2.66567383,101
SR,-57.096875,2.74785156,101
SR,-57.10512695,2.76826172,101
SR,-57.12114258,2.77553711,101
SR,-57.16362305,2.83325195,101
SR,-57.19736328,2.85327148,101
SR,-57.20981445,2.8828125,101
SR,-57.20693359,2.96337891,101
SR,-57.225,3.00307617,101
SR,-57.23056641,3.07856445,101
SR,-57.23164062,3.10888672,101
SR,-57.24897461,3.14228516,101
SR,-57.27792969,3.16430664,101
SR,-57.28291016,3.2188476600000002,101
SR,-57.28994141,3.35361328,101
SR,-57.30366211,3.37709961,101
SR,-57.42558594,3.37543945,101
SR,-57.43789062,3.36225586,101
SR,-57.49057617,3.35429687,101
SR,-57.54960937,3.35283203,101
SR,-57.60273437,3.37094727,101
SR,-57.64672852,3.39453125,101
SR,-57.65610352,3.42373047,101
SR,-57.64946289,3.51738281,101
SR,-57.72036133,3.58828125,101
SR,-57.83266602,3.67597656,101
SR,-57.86655273,3.78725586,101
SR,-57.90771484,3.85668945,101
SR,-58.03222656,4.00195313,101
SR,-58.05429687,4.10166016,101
SR,-58.05449219,4.17192383,101
SR,-58.01074219,4.23647461,101
SR,-57.94975586,4.34995117,101
SR,-57.92470703,4.453125,101
SR,-57.90625,4.50678711,101
SR,-57.87470703,4.57709961,101
SR,-57.84599609,4.66816406,101
SR,-57.86787109,4.72431641,101
SR,-57.90488281,4.77929688,101
SR,-57.91704102,4.82041016,101
SR,-57.88110352,4.88061523,101
SR,-57.84492187,4.92304687,101
SR,-57.80410156,4.92905273,101
SR,-57.75200195,4.95449219,101
SR,-57.71108398,4.99106445,101
SR,-57.64882812,5.00068359,101
SR,-57.57089844,5.00449219,101
SR,-57.4121582,5.00458984,101
SR,-57.33100586,5.02016602,101
SR,-57.30576172,5.04956055,101
SR,-57.30957031,5.10585937,101
SR,-57.26928711,5.15703125,101
SR,-57.22685547,5.17851562,101
SR,-57.20981445,5.19541016,101
SR,-57.20732422,5.21420898,101
SR,-57.21845703,5.23154297,101
SR,-57.23530273,5.24287109,101
SR,-57.27963867,5.24677734,101
SR,-57.31855469,5.33535156,101
SR,-57.29189453,5.37397461,101
SR,-57.25751953,5.44516602,101
SR,-57.24790039,5.48525391,101
SR,-57.19477539,5.5484375,101
SR,-57.18212891,5.52890625,101
SR,-57.14082031,5.64379883,101
SR,-57.13603516,5.73720703,101
SR,-57.10458984,5.82939453,101
SR,-57.05664062,5.93867187,101
SR,-56.96982422,5.99287109,101
SR,-56.46601562,5.93774414,101
SR,-56.2355957,5.88535156,101
SR,-56.2,5.8745431,101
SR,-56.2,1.8797031,101
SV,-89.36259766,14.41601563,102
SV,-89.33725586,14.41137695,102
SV,-89.17011719,14.36030273,102
SV,-89.12050781,14.37021484,102
SV,-89.05712891,14.32915039,102
SV,-89.02685547,14.29697266,102
SV,-89.00019531,14.25273438,102
SV,-88.86831055,14.16367187,102
SV,-88.84594727,14.12475586,102
SV,-88.74736328,14.07226563,102
SV,-88.70761719,14.03208008,102
SV,-88.665625,14.01552734,102
SV,-88.5831543,14.00014648,102
SV,-88.51254883,13.97895508,102
SV,-88.5043457,13.96420898,102
SV,-88.49765625,13.90454102,102
SV,-88.48266602,13.85424805,102
SV,-88.44912109,13.85097656,102
SV,-88.40849609,13.87539062,102
SV,-88.2762207,13.94267578,102
SV,-88.15102539,13.98735352,102
SV,-88.08046875,13.9605957,102
SV,-88.0387207,13.90463867,102
SV,-87.99101562,13.87963867,102
SV,-87.89199219,13.8949707,102
SV,-87.80224609,13.88999023,102
SV,-87.73144531,13.84106445,102
SV,-87.71533203,13.81269531,102
SV,-87.75854492,13.64995117,102
SV,-87.77421875,13.58032227,102
SV,-87.78188477,13.52138672,102
SV,-87.75644531,13.50600586,102
SV,-87.73164062,13.48310547,102
SV,-87.73701172,13.45136719,102
SV,-87.81420898,13.39916992,102
SV,-87.83837891,13.38579102,102
SV,-87.82070312,13.28515625,102
SV,-87.87807617,13.22441406,102
SV,-87.93085937,13.18066406,102
SV,-88.0234375,13.16875,102
SV,-88.18066406,13.16401367,102
SV,-88.41713867,13.21352539,102
SV,-88.59155273,13.28105469,102
SV,-88.68564453,13.28149414,102
SV,-88.65585937,13.25917969,102
SV,-88.58154297,13.2449707,102
SV,-88.48388672,13.19716797,102
SV,-88.51201172,13.18393555,102
SV,-88.86704102,13.28325195,102
SV,-89.27763672,13.47807617,102
SV,-89.52324219,13.50913086,102
SV,-89.80419922,13.56010742,102
SV,-89.97045898,13.6831543,102
SV,-90.09521484,13.73652344,102
SV,-90.1059082,13.78300781,102
SV,-90.10473633,13.83476563,102
SV,-90.04814453,13.90405273,102
SV,-89.94267578,13.99736328,102
SV,-89.87270508,14.04560547,102
SV,-89.83994141,14.05507812,102
SV,-89.79370117,14.05009766,102
SV,-89.74936523,14.07700195,102
SV,-89.71113281,14.14130859,102
SV,-89.67128906,14.18271484,102
SV,-89.57026367,14.2246582,102
SV,-89.54716797,14.24125977,102
SV,-89.5550293,14.27724609,102
SV,-89.57695312,14.34707031,102
SV,-89.57363281,14.39008789,102
SV,-89.54052734,14.40991211,102
SV,-89.50087891,14.41376953,102
SV,-89.41884766,14.43110352,102
SV,-89.38325195,14.42763672,102
SV,-89.36259766,14.41601563,102
SX,-63.12304687,18.06894531,103
SX,-63.01118164,18.06894531,103
SX,-63.01230469,18.04541016,103
SX,-63.02304687,18.01918945,103
SX,-63.09042969,18.04140625,103
SX,-63.12470703,18.06430664,103
SX,-63.12304687,18.06894531,103
TC,-71.66142578,21.76523438,104
TC,-71.66538086,21.75170898,104
TC,-71.72177734,21.79023437,104
TC,-71.83041992,21.790625,104
TC,-71.84765625,21.84345703,104
TC,-71.80615234,21.85209961,104
TC,-71.66835937,21.83344727,104
TC,-71.63691406,21.78754883,104
TC,-71.66142578,21.76523438,104
TC,-72.3328125,21.85136719,105
TC,-72.21865234,21.79628906,105
TC,-72.14980469,21.80449219,105
TC,-72.14433594,21.79272461,105
TC,-72.18154297,21.7800293,105
TC,-72.19067383,21.76977539,105
TC,-72.30087891,21.75522461,105
TC,-72.33544922,21.75800781,105
TC,-72.34238281,21.7953125,105
TC,-72.3328125,21.85136719,105
TC,-71.87993164,21.84042969,106
TC,-71.89746094,21.82988281,106
TC,-71.95546875,21.8644043,106
TC,-71.96376953,21.89204102,106
TC,-71.98452148,21.8934082,106
TC,-72.01904297,21.91826172,106
TC,-72.01064453,21.95043945,106
TC,-71.93154297,21.9519043,106
TC,-71.89960937,21.8625,106
TC,-71.87993164,21.84042969,106
TT,-61.01210937,10.13432617,107
TT,-61.17426758,10.07802734,107
TT,-61.59667969,10.06464844,107
TT,-61.77167969,10.08505859,107
TT,-61.90610352,10.06914063,107
TT,-61.66147461,10.19169922,107
TT,-61.63271484,10.2434082,107
TT,-61.52885742,10.253125,107
TT,-61.49931641,10.26855469,107
TT,-61.46474609,10.53896484,107
TT,-61.47827148,10.60336914,107
TT,-61.49882812,10.63886719,107
TT,-61.54091797,10.66445312,107
TT,-61.63530273,10.69936523,107
TT,-61.65117187,10.71806641,107
TT,-61.5918457,10.74794922,107
TT,-61.46484375,10.76445313,107
TT,-61.37001953,10.79682617,107
TT,-61.17373047,10.80332031,107
TT,-61.07851562,10.83193359,107
TT,-60.91762695,10.84023437,107
TT,-60.99672852,10.71616211,107
TT,-61.03374023,10.66987305,107
TT,-61.01933594,10.55810547,107
TT,-61.0375,10.48227539,107
TT,-61.01640625,10.38637695,107
TT,-60.96845703,10.32338867,107
TT,-60.99960937,10.26147461,107
TT,-61.00410156,10.16782227,107
TT,-61.01210937,10.13432617,107
TT,-60.75629883,11.17851562,108
TT,-60.81064453,11.16860352,108
TT,-60.80429687,11.20839844,108
TT,-60.70893555,11.27724609,108
TT,-60.56279297,11.32353516,108
TT,-60.52548828,11.32539062,108
TT,-60.54648437,11.2637207,108
TT,-60.75629883,11.17851562,108
US,-76.73558792,36.2,109
US,-76.74003906,36.13330078,109
US,-76.71875,36.03349609,109
US,-76.7262207,35.95761719,109
US,-76.61113281,35.94365234,109
US,-76.50351563,35.95605469,109
US,-76.35830078,35.95288086,109
US,-76.26357422,35.96708984,109
US,-76.20654297,35.99121094,109
US,-76.06977539,35.9703125,109
US,-76.06005859,35.87866211,109
US,-76.07568359,35.78754883,109
US,-76.08359375,35.69052734,109
US,-76.04570312,35.69116211,109
US,-76.00117187,35.72216797,109
US,-75.97890625,35.89594727,109
US,-75.85390625,35.96015625,109
US,-75.81201172,35.95576172,109
US,-75.7722168,35.89990234,109
US,-75.75883789,35.84326172,109
US,-75.74472656,35.76547852,109
US,-75.77392578,35.64697266,109
US,-75.9659668,35.50839844,109
US,-76.10351562,35.38027344,109
US,-76.17382812,35.35415039,109
US,-76.27524414,35.36904297,109
US,-76.39023438,35.40126953,109
US,-76.44663086,35.40776367,109
US,-76.48950195,35.39702148,109
US,-76.515625,35.43647461,109
US,-76.5324707,35.50844727,109
US,-76.57719727,35.53232422,109
US,-76.61103516,35.5296875,109
US,-76.63413086,35.45322266,109
US,-76.74140625,35.43149414,109
US,-76.88725586,35.46308594,109
US,-77.03999023,35.52739258,109
US,-76.97446289,35.45839844,109
US,-76.59545898,35.3296875,109
US,-76.5527832,35.30561523,109
US,-76.51293945,35.27041016,109
US,-76.5659668,35.21518555,109
US,-76.60751953,35.15297852,109
US,-76.61337891,35.10415039,109
US,-76.62802734,35.07333984,109
US,-76.77915039,34.99033203,109
US,-76.86103516,35.00498047,109
US,-77.07026367,35.15463867,109
US,-76.97495117,35.02519531,109
US,-76.89863281,34.97026367,109
US,-76.7449707,34.9409668,109
US,-76.45673828,34.98935547,109
US,-76.36220703,34.93652344,109
US,-76.43979492,34.84291992,109
US,-76.51689453,34.77724609,109
US,-76.61801758,34.76992187,109
US,-76.70708008,34.75214844,109
US,-76.73320312,34.70698242,109
US,-76.79667969,34.70415039,109
US,-76.89589844,34.70146484,109
US,-77.04951172,34.69736328,109
US,-77.13388672,34.70791016,109
US,-77.25175781,34.615625,109
US,-77.29624023,34.60292969,109
US,-77.35839844,34.62026367,109
US,-77.38447266,34.69438477,109
US,-77.41225586,34.73081055,109
US,-77.41293945,34.59213867,109
US,-77.40205078,34.55478516,109
US,-77.37978516,34.52661133,109
US,-77.51767578,34.45136719,109
US,-77.6496582,34.35751953,109
US,-77.69697266,34.33198242,109
US,-77.75073242,34.28496094,109
US,-77.86083984,34.14916992,109
US,-77.88803711,34.05014648,109
US,-77.92783203,33.93974609,109
US,-77.93286133,33.98945312,109
US,-77.92602539,34.07314453,109
US,-77.95327148,34.16899414,109
US,-77.97055664,33.9934082,109
US,-78.01333008,33.91181641,109
US,-78.40585937,33.91757812,109
US,-78.57768555,33.87324219,109
US,-78.84145508,33.72407227,109
US,-78.9203125,33.65869141,109
US,-79.13818359,33.4059082,109
US,-79.19379883,33.24414063,109
US,-79.23837891,33.3121582,109
US,-79.22734375,33.36318359,109
US,-79.22646484,33.40488281,109
US,-79.28134766,33.31542969,109
US,-79.22924805,33.18515625,109
US,-79.27602539,33.13540039,109
US,-79.41992187,33.0425293,109
US,-79.49868164,33.02729492,109
US,-79.58710938,33.00087891,109
US,-79.61494141,32.90927734,109
US,-79.73500977,32.82480469,109
US,-79.80498047,32.78740234,109
US,-79.93310547,32.81005859,109
US,-79.89365234,32.72871094,109
US,-79.94072266,32.66713867,109
US,-80.02177734,32.61992188,109
US,-80.12255859,32.58911133,109
US,-80.18032227,32.59287109,109
US,-80.2296875,32.57651367,109
US,-80.26835937,32.53735352,109
US,-80.3628418,32.50073242,109
US,-80.46098633,32.52133789,109
US,-80.5722168,32.53369141,109
US,-80.63417969,32.51171875,109
US,-80.5300293,32.47539062,109
US,-80.47426758,32.42275391,109
US,-80.48574219,32.35180664,109
US,-80.51362305,32.32441406,109
US,-80.5793457,32.28730469,109
US,-80.60820313,32.29282227,109
US,-80.62583008,32.32626953,109
US,-80.6472168,32.39594727,109
US,-80.6777832,32.38110352,109
US,-80.68305664,32.34863281,109
US,-80.70932617,32.33706055,109
US,-80.80253906,32.44804688,109
US,-80.79790039,32.36337891,109
US,-80.76533203,32.29833984,109
US,-80.73383789,32.26533203,109
US,-80.70205078,32.24589844,109
US,-80.69423828,32.21572266,109
US,-80.75800781,32.1421875,109
US,-80.79082031,32.12583008,109
US,-80.84921875,32.11391602,109
US,-80.88208008,32.06860352,109
US,-80.87236328,32.02958984,109
US,-80.9234375,31.94492188,109
US,-81.04555664,31.89204102,109
US,-81.08286133,31.894091800000002,109
US,-81.11328125,31.87861328,109
US,-81.09550781,31.84091797,109
US,-81.06503906,31.81347656,109
US,-81.06611328,31.78798828,109
US,-81.09838867,31.75336914,109
US,-81.16210937,31.74370117,109
US,-81.19790039,31.70419922,109
US,-81.18657227,31.66694336,109
US,-81.16552734,31.64614258,109
US,-81.16992187,31.61030273,109
US,-81.24238281,31.57431641,109
US,-81.259375,31.53891602,109
US,-81.22338867,31.5284668,109
US,-81.19570312,31.53891602,109
US,-81.17543945,31.53129883,109
US,-81.21889648,31.47211914,109
US,-81.25791016,31.43603516,109
US,-81.2949707,31.37119141,109
US,-81.38095703,31.35327148,109
US,-81.37773437,31.33232422,109
US,-81.32915039,31.31376953,109
US,-81.28847656,31.26391602,109
US,-81.36489258,31.171875,109
US,-81.41259766,31.17944336,109
US,-81.44174805,31.19970703,109
US,-81.46035156,31.12705078,109
US,-81.45322266,31.08828125,109
US,-81.47138672,31.0090332,109
US,-81.50058594,30.91376953,109
US,-81.52041016,30.8746582,109
US,-81.51621094,30.80180664,109
US,-81.50395508,30.73144531,109
US,-81.45717773,30.64077148,109
US,-81.38574219,30.2699707,109
US,-81.33710938,30.14121094,109
US,-81.24951172,29.79379883,109
US,-81.10454102,29.45698242,109
US,-80.9,29.04985352,109
US,-80.56430664,28.55639648,109
US,-80.52412109,28.48608398,109
US,-80.56782227,28.42646484,109
US,-80.58115234,28.36469727,109
US,-80.58496094,28.27158203,109
US,-80.57285156,28.18085938,109
US,-80.5331543,28.07006836,109
US,-80.45688477,27.90068359,109
US,-80.49956055,27.93447266,109
US,-80.61000977,28.17758789,109
US,-80.62285156,28.32036133,109
US,-80.60693359,28.52290039,109
US,-80.63286133,28.51801758,109
US,-80.65390625,28.45219727,109
US,-80.66547852,28.37490234,109
US,-80.69350586,28.3449707,109
US,-80.73173828,28.46289063,109
US,-80.72905273,28.51621094,109
US,-80.68847656,28.57851563,109
US,-80.70024414,28.60092773,109
US,-80.76591797,28.6328125,109
US,-80.77988281,28.68295898,109
US,-80.77099609,28.7324707,109
US,-80.80869141,28.75893555,109
US,-80.83818359,28.75766602,109
US,-80.8184082,28.6355957,109
US,-80.78720703,28.56064453,109
US,-80.74863281,28.38100586,109
US,-80.68637695,28.27216797,109
US,-80.65009766,28.1809082,109
US,-80.22612305,27.20703125,109
US,-80.12578125,27.08300781,109
US,-80.08867187,26.99394531,109
US,-80.05004883,26.80771484,109
US,-80.04130859,26.56860352,109
US,-80.1105957,26.1315918,109
US,-80.12636719,25.83349609,109
US,-80.1362793,25.84262695,109
US,-80.14291992,25.87402344,109
US,-80.15893555,25.87832031,109
US,-80.2190918,25.741748050000002,109
US,-80.30083008,25.61855469,109
US,-80.32773437,25.42709961,109
US,-80.36694336,25.33125,109
US,-80.48466797,25.22983398,109
US,-80.55761719,25.23242188,109
US,-80.73652344,25.15634766,109
US,-80.86220703,25.17617188,109
US,-81.01196289,25.13325195,109
US,-81.11049805,25.13803711,109
US,-81.16738281,25.22851563,109
US,-81.15869141,25.26899414,109
US,-81.13603516,25.30966797,109
US,-81.09765625,25.31914063,109
US,-80.96538086,25.22431641,109
US,-80.94042969,25.26420898,109
US,-80.98037109,25.31166992,109
US,-81.05683594,25.33813477,109
US,-81.11333008,25.36723633,109
US,-81.22714844,25.58339844,109
US,-81.34506836,25.73183594,109
US,-81.36494141,25.83105469,109
US,-81.56826172,25.89155273,109
US,-81.71547852,25.9831543,109
US,-81.81147461,26.14609375,109
US,-81.86655273,26.43500977,109
US,-81.93149414,26.46748047,109
US,-81.95893555,26.48994141,109
US,-81.89550781,26.59716797,109
US,-81.82866211,26.687060550000002,109
US,-81.88154297,26.66469727,109
US,-81.92055664,26.63144531,109
US,-81.97016602,26.55205078,109
US,-82.00639648,26.53984375,109
US,-82.03959961,26.55205078,109
US,-82.07788086,26.7043457,109
US,-82.06694336,26.89155273,109
US,-82.01328125,26.96157227,109
US,-82.09570313,26.96342773,109
US,-82.18110352,26.93676758,109
US,-82.16860352,26.87436523,109
US,-82.18066406,26.84008789,109
US,-82.24287109,26.84887695,109
US,-82.29003906,26.87080078,109
US,-82.35405273,26.93574219,109
US,-82.44135742,27.05966797,109
US,-82.62045898,27.40107422,109
US,-82.65537109,27.44921875,109
US,-82.71459961,27.49960938,109
US,-82.68671875,27.5152832,109
US,-82.63583984,27.52456055,109
US,-82.52084961,27.67827148,109
US,-82.43051758,27.77114258,109
US,-82.40053711,27.83540039,109
US,-82.40576172,27.86289062,109
US,-82.44570312,27.90283203,109
US,-82.49814453,27.86791992,109
US,-82.52060547,27.87788086,109
US,-82.57958984,27.95844727,109
US,-82.6359375,27.98120117,109
US,-82.67519531,27.96376953,109
US,-82.63378906,27.89775391,109
US,-82.59658203,27.87324219,109
US,-82.61098633,27.77724609,109
US,-82.62602539,27.74599609,109
US,-82.66088867,27.7184082,109
US,-82.71533203,27.73310547,109
US,-82.74287109,27.709375,109
US,-82.77529297,27.734375,109
US,-82.80756836,27.7765625,109
US,-82.84350586,27.84599609,109
US,-82.74853516,28.23681641,109
US,-82.66064453,28.48583984,109
US,-82.65058594,28.76992188,109
US,-82.64404297,28.81201172,109
US,-82.65146484,28.8875,109
US,-82.76933594,29.0515625,109
US,-83.29047852,29.4519043,109
US,-83.69438477,29.92597656,109
US,-84.04423828,30.10380859,109
US,-84.30966797,30.06474609,109
US,-84.35561523,30.02900391,109
US,-84.3753418,29.98227539,109
US,-84.35869141,29.92939453,109
US,-84.3828125,29.90737305,109
US,-84.45405273,29.91015625,109
US,-84.55,29.89785156,109
US,-84.80053711,29.77304688,109
US,-84.88891602,29.77763672,109
US,-84.96918945,29.7453125,109
US,-85.02929687,29.72109375,109
US,-85.18603516,29.70791016,109
US,-85.31894531,29.68022461,109
US,-85.37636719,29.69521484,109
US,-85.41381836,29.76757812,109
US,-85.41381836,29.84248047,109
US,-85.38344727,29.78505859,109
US,-85.33642578,29.74013672,109
US,-85.31489258,29.75810547,109
US,-85.30683594,29.79785156,109
US,-85.35361328,29.87573242,109
US,-85.50429687,29.97578125,109
US,-85.67578125,30.12192383,109
US,-85.62348633,30.11708984,109
US,-85.61025391,30.14838867,109
US,-85.66342773,30.18945313,109
US,-85.6409668,30.23691406,109
US,-85.60351563,30.28676758,109
US,-85.67587891,30.27929688,109
US,-85.74082031,30.24438477,109
US,-85.74296875,30.20126953,109
US,-85.75581055,30.16699219,109
US,-85.79077148,30.17197266,109
US,-85.85566406,30.214404300000002,109
US,-86.17514648,30.33251953,109
US,-86.45444336,30.39912109,109
US,-86.24008789,30.42910156,109
US,-86.12382812,30.405810550000002,109
US,-86.13769531,30.44155273,109
US,-86.16567383,30.46425781,109
US,-86.25737305,30.49301758,109
US,-86.37416992,30.48208008,109
US,-86.44794922,30.49560547,109
US,-86.52338867,30.46708984,109
US,-86.60605469,30.42470703,109
US,-86.67963867,30.40288086,109
US,-86.96762695,30.37236328,109
US,-87.20117187,30.33925781,109
US,-87.1637207,30.37421875,109
US,-87.1237793,30.39667969,109
US,-86.98579102,30.43085938,109
US,-86.96513672,30.5019043,109
US,-86.99755859,30.5703125,109
US,-87.03388672,30.55390625,109
US,-87.07202148,30.50043945,109
US,-87.11879883,30.53896484,109
US,-87.17060547,30.53876953,109
US,-87.18466797,30.45371094,109
US,-87.25107422,30.39667969,109
US,-87.28105469,30.33925781,109
US,-87.47578125,30.29428711,109
US,-87.50073242,30.30927734,109
US,-87.44375,30.36381836,109
US,-87.44829102,30.39414063,109
US,-87.51328125,30.36811523,109
US,-87.62226562,30.26474609,109
US,-88.00595703,30.2309082,109
US,-87.98500977,30.25439453,109
US,-87.90400391,30.25908203,109
US,-87.7902832,30.29179688,109
US,-87.81328125,30.346875,109
US,-87.85712891,30.40742188,109
US,-87.89760742,30.41416016,109
US,-87.92431641,30.4496582,109
US,-87.92299805,30.56152344,109
US,-87.94887695,30.6269043,109
US,-88.01132812,30.69418945,109
US,-88.03242187,30.68125,109
US,-88.07836914,30.56621094,109
US,-88.11655273,30.41533203,109
US,-88.13544922,30.36660156,109
US,-88.24921875,30.36318359,109
US,-88.34990234,30.37348633,109
US,-88.69208984,30.35537109,109
US,-88.81992187,30.40649414,109
US,-88.87294922,30.41630859,109
US,-88.90522461,30.41513672,109
US,-89.05405273,30.36826172,109
US,-89.22363281,30.33237305,109
US,-89.26357422,30.34365234,109
US,-89.32055664,30.3453125,109
US,-89.44350586,30.22314453,109
US,-89.58847656,30.1659668,109
US,-89.95424805,30.26875,109
US,-90.04521484,30.35141602,109
US,-90.12597656,30.3690918,109
US,-90.22529297,30.37929687,109
US,-90.33198242,30.27758789,109
US,-90.41303711,30.14033203,109
US,-90.28496094,30.06508789,109
US,-90.1753418,30.02910156,109
US,-89.99418945,30.05927734,109
US,-89.89404297,30.12587891,109
US,-89.81225586,30.12368164,109
US,-89.77314453,30.13720703,109
US,-89.73745117,30.17197266,109
US,-89.6675293,30.14453125,109
US,-89.66503906,30.11704102,109
US,-89.71469727,30.07832031,109
US,-89.77724609,30.04570312,109
US,-89.81518555,30.00727539,109
US,-89.74379883,29.92983398,109
US,-89.63168945,29.90380859,109
US,-89.58950195,29.91503906,109
US,-89.56337891,30.00209961,109
US,-89.49443359,30.058154300000002,109
US,-89.40073242,30.04604492,109
US,-89.4140625,30.01088867,109
US,-89.40092773,29.97768555,109
US,-89.35786133,29.92099609,109
US,-89.36279297,29.83979492,109
US,-89.35444336,29.82021484,109
US,-89.45541992,29.784375,109
